-17	-17	0
-17	-17	0
-17	-17	0
-17	-17	0
-17	-17	0
-17	-17	0
-17	-17	0
-17	-17	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-16	-16	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-15	-15	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-14	-14	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-13	-13	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-12	-12	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-11	-11	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	1
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	1
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-10	-10	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	1
-9	-9	1
-9	-9	0
-9	-9	2
-9	-9	1
-9	-9	0
-9	-9	0
-9	-9	1
-9	-9	2
-9	-9	1
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-9	-9	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	2
-8	-8	1
-8	-8	0
-8	-8	2
-8	-8	2
-8	-8	1
-8	-8	8
-8	-8	6
-8	-8	7
-8	-8	8
-8	-8	10
-8	-8	8
-8	-8	3
-8	-8	2
-8	-8	2
-8	-8	1
-8	-8	1
-8	-8	1
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-8	-8	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	1
-7	-7	2
-7	-7	1
-7	-7	4
-7	-7	5
-7	-7	8
-7	-7	9
-7	-7	7
-7	-7	16
-7	-7	19
-7	-7	29
-7	-7	28
-7	-7	21
-7	-7	19
-7	-7	17
-7	-7	10
-7	-7	15
-7	-7	7
-7	-7	7
-7	-7	4
-7	-7	2
-7	-7	2
-7	-7	0
-7	-7	0
-7	-7	1
-7	-7	1
-7	-7	0
-7	-7	0
-7	-7	0
-7	-7	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	3
-6	-6	6
-6	-6	5
-6	-6	18
-6	-6	16
-6	-6	27
-6	-6	27
-6	-6	57
-6	-6	76
-6	-6	88
-6	-6	68
-6	-6	96
-6	-6	76
-6	-6	56
-6	-6	65
-6	-6	44
-6	-6	27
-6	-6	21
-6	-6	20
-6	-6	11
-6	-6	8
-6	-6	3
-6	-6	1
-6	-6	1
-6	-6	0
-6	-6	0
-6	-6	0
-6	-6	1
-6	-6	0
-6	-6	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	2
-5	-5	3
-5	-5	6
-5	-5	13
-5	-5	16
-5	-5	41
-5	-5	59
-5	-5	62
-5	-5	87
-5	-5	122
-5	-5	157
-5	-5	182
-5	-5	205
-5	-5	201
-5	-5	216
-5	-5	178
-5	-5	159
-5	-5	154
-5	-5	90
-5	-5	67
-5	-5	40
-5	-5	35
-5	-5	20
-5	-5	7
-5	-5	4
-5	-5	4
-5	-5	2
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-5	-5	0
-4	-4	0
-4	-4	0
-4	-4	0
-4	-4	0
-4	-4	0
-4	-4	0
-4	-4	0
-4	-4	2
-4	-4	0
-4	-4	3
-4	-4	3
-4	-4	15
-4	-4	21
-4	-4	41
-4	-4	65
-4	-4	113
-4	-4	141
-4	-4	229
-4	-4	252
-4	-4	365
-4	-4	381
-4	-4	474
-4	-4	457
-4	-4	451
-4	-4	399
-4	-4	323
-4	-4	267
-4	-4	220
-4	-4	134
-4	-4	87
-4	-4	56
-4	-4	51
-4	-4	28
-4	-4	7
-4	-4	6
-4	-4	2
-4	-4	0
-4	-4	0
-4	-4	1
-4	-4	0
-4	-4	0
-3	-3	0
-3	-3	0
-3	-3	0
-3	-3	0
-3	-3	0
-3	-3	0
-3	-3	1
-3	-3	1
-3	-3	3
-3	-3	3
-3	-3	11
-3	-3	14
-3	-3	45
-3	-3	62
-3	-3	91
-3	-3	171
-3	-3	233
-3	-3	327
-3	-3	457
-3	-3	582
-3	-3	642
-3	-3	738
-3	-3	757
-3	-3	724
-3	-3	635
-3	-3	577
-3	-3	457
-3	-3	372
-3	-3	227
-3	-3	150
-3	-3	97
-3	-3	58
-3	-3	35
-3	-3	19
-3	-3	8
-3	-3	4
-3	-3	3
-3	-3	1
-3	-3	1
-3	-3	0
-3	-3	0
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	1
-2	-2	5
-2	-2	5
-2	-2	23
-2	-2	44
-2	-2	59
-2	-2	138
-2	-2	223
-2	-2	341
-2	-2	416
-2	-2	584
-2	-2	696
-2	-2	817
-2	-2	991
-2	-2	996
-2	-2	915
-2	-2	852
-2	-2	717
-2	-2	590
-2	-2	465
-2	-2	280
-2	-2	188
-2	-2	112
-2	-2	86
-2	-2	49
-2	-2	21
-2	-2	8
-2	-2	6
-2	-2	3
-2	-2	0
-2	-2	0
-2	-2	0
-2	-2	1
-1	-1	0
-1	-1	0
-1	-1	0
-1	-1	0
-1	-1	0
-1	-1	0
-1	-1	0
-1	-1	1
-1	-1	4
-1	-1	1
-1	-1	4
-1	-1	26
-1	-1	41
-1	-1	75
-1	-1	124
-1	-1	209
-1	-1	321
-1	-1	446
-1	-1	586
-1	-1	694
-1	-1	821
-1	-1	974
-1	-1	954
-1	-1	969
-1	-1	850
-1	-1	702
-1	-1	586
-1	-1	464
-1	-1	314
-1	-1	208
-1	-1	106
-1	-1	92
-1	-1	47
-1	-1	19
-1	-1	11
-1	-1	6
-1	-1	2
-1	-1	0
-1	-1	0
-1	-1	0
-1	-1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	2
0	0	4
0	0	7
0	0	21
0	0	30
0	0	67
0	0	115
0	0	145
0	0	248
0	0	311
0	0	460
0	0	591
0	0	652
0	0	717
0	0	742
0	0	691
0	0	620
0	0	498
0	0	468
0	0	366
0	0	271
0	0	166
0	0	81
0	0	73
0	0	27
0	0	14
0	0	13
0	0	8
0	0	3
0	0	0
0	0	0
0	0	0
0	0	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
1	1	3
1	1	3
1	1	2
1	1	11
1	1	19
1	1	50
1	1	50
1	1	88
1	1	150
1	1	197
1	1	286
1	1	329
1	1	443
1	1	477
1	1	452
1	1	442
1	1	403
1	1	398
1	1	242
1	1	216
1	1	144
1	1	95
1	1	73
1	1	35
1	1	24
1	1	8
1	1	8
1	1	1
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
2	2	0
2	2	0
2	2	0
2	2	0
2	2	0
2	2	0
2	2	0
2	2	0
2	2	0
2	2	2
2	2	4
2	2	5
2	2	6
2	2	15
2	2	25
2	2	41
2	2	72
2	2	78
2	2	119
2	2	181
2	2	190
2	2	235
2	2	205
2	2	218
2	2	174
2	2	155
2	2	124
2	2	104
2	2	73
2	2	48
2	2	25
2	2	17
2	2	7
2	2	5
2	2	5
2	2	1
2	2	0
2	2	0
2	2	1
2	2	0
2	2	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
3	3	1
3	3	3
3	3	4
3	3	7
3	3	13
3	3	24
3	3	32
3	3	30
3	3	43
3	3	61
3	3	62
3	3	80
3	3	81
3	3	76
3	3	66
3	3	68
3	3	44
3	3	29
3	3	30
3	3	17
3	3	12
3	3	11
3	3	3
3	3	3
3	3	2
3	3	1
3	3	0
3	3	0
3	3	0
3	3	0
3	3	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	1
4	4	0
4	4	0
4	4	2
4	4	2
4	4	5
4	4	10
4	4	6
4	4	13
4	4	20
4	4	23
4	4	27
4	4	22
4	4	28
4	4	29
4	4	24
4	4	18
4	4	19
4	4	11
4	4	7
4	4	4
4	4	5
4	4	3
4	4	1
4	4	1
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
4	4	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	2
5	5	0
5	5	1
5	5	2
5	5	1
5	5	3
5	5	3
5	5	2
5	5	5
5	5	7
5	5	9
5	5	2
5	5	6
5	5	3
5	5	4
5	5	4
5	5	0
5	5	1
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
5	5	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	1
6	6	2
6	6	0
6	6	1
6	6	1
6	6	0
6	6	0
6	6	2
6	6	0
6	6	1
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
6	6	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	1
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	1
7	7	0
7	7	0
7	7	1
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
7	7	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	1
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
8	8	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
9	9	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
10	10	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
11	11	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
12	12	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
13	13	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
14	14	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
15	15	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
16	16	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
17	17	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
18	18	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
19	19	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
20	20	0
